theme,date,view,num
['中国农业银行股份有限公司甘肃省分行'],['2021-09-13 13:20'],['403'],['0']
['上海途虎信息技术有限公司'],['2021-09-13 13:17'],['415'],['0']
['北斗星通智联科技有限责任公司'],['2021-09-13 13:15'],['462'],['0']
['巨人网络集团股份有限公司'],['2021-09-13 13:11'],['422'],['0']
['北京微步在线科技有限公司'],['2021-09-13 13:10'],['402'],['0']
['中国船舶集团有限公司第七二二研究所'],['2021-09-13 13:06'],['496'],['0']
['中国能源建设集团湖南省电力设计院有限公司'],['2021-09-13 13:03'],['389'],['0']
['延锋国际汽车技术有限公司'],['2021-09-13 12:55'],['392'],['0']
['杭州万高科技股份有限公司'],['2021-09-13 12:43'],['408'],['0']
['深圳市科陆电子科技股份有限公司'],['2021-09-13 12:20'],['410'],['0']
['浙江巨磁智能技术有限公司'],['2021-09-13 11:56'],['417'],['0']
['西安风向互动信息科技有限公司'],['2021-09-13 11:38'],['406'],['0']
['中路交科科技股份有限公司'],['2021-09-13 11:36'],['393'],['0']
['联咏电子科技（西安）有限公司'],['2021-09-13 11:31'],['417'],['0']
['上海微波技术研究所（中国电子科技集团公司第五十研究所）'],['2021-09-13 11:11'],['500'],['0']
['农银金融科技有限责任公司'],['2021-09-13 11:03'],['389'],['0']
['苏州科达科技股份有限公司'],['2021-09-13 10:59'],['414'],['0']
['中电科技集团重庆声光电有限公司'],['2021-09-13 10:39'],['442'],['0']
['重庆西南集成电路设计有限责任公司'],['2021-09-13 10:36'],['394'],['0']
['北京控制与电子技术研究所'],['2021-09-13 10:30'],['506'],['0']
['杭州海康威视数字技术股份有限公司'],['2021-09-13 09:41'],['451'],['0']
['中铁物贸集团有限公司'],['2021-09-13 08:55'],['509'],['0']
['中移物联网有限公司'],['2021-09-13 08:32'],['412'],['0']
['台达电子企业管理（上海）有限公司'],['2021-09-12 20:38'],['411'],['0']
['河南驼人医疗器械集团有限公司'],['2021-09-12 16:15'],['394'],['0']
['青岛海尔人力资源开发有限公司'],['2021-09-12 15:28'],['418'],['0']
['宝时得科技（中国）有限公司'],['2021-09-12 15:26'],['389'],['0']
['中国船舶重工集团公司第七一二研究所'],['2021-09-12 15:20'],['438'],['0']
['江苏鱼跃医疗设备股份有限公司'],['2021-09-12 15:17'],['382'],['0']
['中国农业银行股份有限公司陕西省分行'],['2021-09-12 15:11'],['432'],['0']
['西安普瑞米特科技有限公司'],['2021-09-12 15:06'],['418'],['0']
['宁波银行股份有限公司台州分行'],['2021-09-12 14:59'],['374'],['0']
['上海传英信息技术有限公司'],['2021-09-12 14:10'],['408'],['0']
['工银科技有限公司'],['2021-09-12 14:03'],['389'],['0']
['中移动金融科技有限公司'],['2021-09-12 13:59'],['392'],['0']
['华夏银行股份有限公司杭州分行'],['2021-09-12 13:47'],['372'],['0']
['中国银行股份有限公司四川省分行'],['2021-09-12 13:39'],['386'],['0']
['潍柴动力股份有限公司'],['2021-09-12 13:23'],['390'],['0']
['中国工商银行股份有限公司广东省分行'],['2021-09-12 11:34'],['374'],['0']
['上汽通用五菱汽车股份有限公司'],['2021-09-12 11:28'],['394'],['0']
['航天信息股份有限公司'],['2021-09-12 11:19'],['419'],['0']
['中国船舶重工集团公司第七二四研究所'],['2021-09-11 23:41'],['413'],['0']
['凤凰光学股份有限公司'],['2021-09-11 23:32'],['392'],['0']
['上海银行股份有限公司'],['2021-09-11 23:11'],['375'],['0']
['成方金融信息技术服务有限公司'],['2021-09-11 23:08'],['362'],['0']
['招商银行股份有限公司西安分行'],['2021-09-11 22:55'],['406'],['0']
['上海传输线研究所（中国电子科技集团公司第二十三研究所）'],['2021-09-11 22:50'],['454'],['0']
['欧菲光集团股份有限公司'],['2021-09-11 22:45'],['395'],['0']
['中电科技集团重庆声光电有限公司'],['2021-09-11 22:44'],['390'],['0']
['远景动力技术（江苏）有限公司'],['2021-09-11 22:18'],['355'],['0']
['珠海优特电力科技股份有限公司'],['2021-09-11 22:18'],['354'],['0']
['珠海光库科技股份有限公司'],['2021-09-11 12:15'],['369'],['0']
['中机智能装备创新研究院（宁波）有限公司'],['2021-09-11 12:14'],['356'],['0']
['交叉信息核心技术研究院（西安）有限公司'],['2021-09-11 12:08'],['377'],['0']
['大唐联诚信息系统技术有限公司'],['2021-09-11 11:42'],['410'],['0']
['中国广核集团有限公司'],['2021-09-11 09:20'],['387'],['0']
['深圳市海雀科技有限公司'],['2021-09-11 09:01'],['366'],['0']
['浙江柿子新能源科技有限公司'],['2021-09-11 08:36'],['345'],['0']
['上海赛连信息科技有限公司'],['2021-09-10 23:52'],['348'],['0']
['聚光科技（杭州）股份有限公司'],['2021-09-10 18:44'],['367'],['0']
['上海合见工业软件集团有限公司'],['2021-09-10 18:16'],['417'],['0']
['昌芯（西安）集成电路科技有限责任公司'],['2021-09-10 18:11'],['390'],['0']
['成都乐信圣文科技有限责任公司'],['2021-09-10 17:44'],['647'],['0']
['深圳阜时科技有限公司'],['2021-09-10 17:15'],['507'],['0']
['深圳市领芯源电子有限公司'],['2021-09-10 17:07'],['466'],['0']
['北京柠檬微趣科技股份有限公司'],['2021-09-10 17:01'],['462'],['0']
['西安中星测控有限公司'],['2021-09-10 16:36'],['567'],['0']
['西安中星测控有限公司'],['2021-09-10 16:32'],['395'],['0']
['成都乐曼多科技有限公司'],['2021-09-10 16:28'],['473'],['0']
['石家庄通合电子科技股份有限公司'],['2021-09-10 16:22'],['474'],['0']
['晶晨半导体（西安）有限公司'],['2021-09-10 16:20'],['509'],['0']
['苏州宏软信息技术有限公司'],['2021-09-10 16:19'],['464'],['0']
['广州芯德通信科技股份有限公司'],['2021-09-10 16:12'],['534'],['0']
['西安闻泰信息技术有限公司'],['2021-09-10 16:03'],['530'],['0']
['珠海黎明云路新能源科技有限公司'],['2021-09-10 15:43'],['449'],['0']
['中建智能技术有限公司'],['2021-09-10 15:36'],['486'],['0']
['杭州立昂东芯微电子有限公司'],['2021-09-10 15:23'],['446'],['0']
['西安中科立德红外科技有限公司'],['2021-09-10 15:21'],['512'],['0']
['中国石化集团共享服务有限公司东营分公司'],['2021-09-10 15:20'],['426'],['0']
['福建慧芯激光科技有限公司'],['2021-09-10 15:12'],['454'],['0']
['孝感华工高理电子有限公司'],['2021-09-10 15:12'],['495'],['0']
['上海移远通信技术股份有限公司'],['2021-09-10 15:09'],['1022'],['0']
['洛阳LYC轴承有限公司'],['2021-09-10 14:45'],['407'],['0']
['无锡中微腾芯电子有限公司'],['2021-09-10 14:34'],['493'],['0']
['招商银行股份有限公司烟台分行'],['2021-09-10 14:28'],['368'],['0']
['易事特集团股份有限公司'],['2021-09-10 14:24'],['429'],['0']
['珠海全志科技股份有限公司'],['2021-09-10 13:44'],['421'],['0']
['中国航空工业集团公司西安飞机设计研究所'],['2021-09-10 13:37'],['1542'],['0']
['北京天融信网络安全技术有限公司'],['2021-09-10 12:16'],['457'],['0']
['苏州盛科通信股份有限公司'],['2021-09-10 12:08'],['394'],['0']
['深圳市科陆电子科技股份有限公司'],['2021-09-10 12:06'],['395'],['0']
['北方夜视技术股份有限公司'],['2021-09-10 11:40'],['455'],['0']
['和芯星通科技（北京）有限公司'],['2021-09-10 11:27'],['446'],['0']
['合肥本源量子计算科技有限责任公司'],['2021-09-10 11:08'],['431'],['0']
['中电科新型智慧城市研究院有限公司'],['2021-09-10 11:02'],['540'],['0']
['北京应用物理与计算数学研究所'],['2021-09-10 10:59'],['439'],['0']
['联咏电子科技（西安）有限公司'],['2021-09-10 10:54'],['417'],['0']
['无锡中微亿芯有限公司'],['2021-09-10 10:48'],['471'],['0']
['深圳市晨北科技有限公司'],['2021-09-10 10:46'],['385'],['0']
['深圳创维-RGB电子有限公司'],['2021-09-10 10:37'],['395'],['0']
['芯恩（青岛）集成电路有限公司'],['2021-09-10 10:12'],['441'],['0']
['英飞特电子（杭州）股份有限公司'],['2021-09-10 10:02'],['408'],['0']
['南京誉葆科技有限公司'],['2021-09-10 09:50'],['401'],['0']
['山东产研微电子技术研究院有限公司'],['2021-09-10 09:48'],['424'],['0']
['郑州宇通集团有限公司'],['2021-09-10 09:41'],['395'],['0']
['金科地产集团股份有限公司'],['2021-09-10 09:29'],['359'],['0']
['陕西陕煤供应链管理有限公司'],['2021-09-10 09:25'],['478'],['0']
['长沙县高层次人才服务发展中心'],['2021-09-10 09:23'],['383'],['0']
['宜矽源半导体南京有限公司'],['2021-09-10 09:07'],['374'],['0']
['湖北新华光信息材料有限公司'],['2021-09-10 08:12'],['376'],['0']
['山东五征集团有限公司'],['2021-09-09 21:31'],['360'],['0']
['西安特锐德领充新能源科技有限公司'],['2021-09-09 20:59'],['520'],['0']
['武汉大学深圳研究院'],['2021-09-09 20:14'],['402'],['0']
['湖南北云科技有限公司'],['2021-09-09 19:34'],['351'],['0']
['南京矽典微系统有限公司'],['2021-09-09 18:47'],['375'],['0']
['北京智行者科技有限公司'],['2021-09-09 18:47'],['382'],['0']
['联咏电子科技（西安）有限公司'],['2021-09-09 18:45'],['409'],['0']
['康明斯（中国）投资有限公司'],['2021-09-09 18:38'],['365'],['0']
['上海安其威微电子科技有限公司'],['2021-09-09 18:30'],['364'],['0']
['江苏华创微系统有限公司'],['2021-09-09 18:21'],['367'],['0']
['苏州同元软控信息技术有限公司'],['2021-09-09 18:19'],['393'],['0']
['新华三技术有限公司'],['2021-09-09 18:16'],['465'],['0']
['上海艾瑞德生物科技有限公司'],['2021-09-09 18:11'],['361'],['0']
['北京数字认证股份有限公司'],['2021-09-09 17:55'],['413'],['0']
['北京度量科技有限公司'],['2021-09-09 17:39'],['358'],['0']
['内蒙古鄂尔多斯电力冶金集团股份有限公司'],['2021-09-09 17:39'],['371'],['0']
['杭州览众数据科技有限公司'],['2021-09-09 17:37'],['352'],['0']
['北京罗克维尔斯科技有限公司'],['2021-09-09 17:22'],['373'],['0']
['西安伊山智能科技有限公司'],['2021-09-09 17:20'],['391'],['0']
['北京西云数据科技有限公司'],['2021-09-09 17:18'],['364'],['0']
['国营长虹机械厂'],['2021-09-09 17:16'],['610'],['0']
['深圳市睿联技术股份有限公司'],['2021-09-09 17:15'],['355'],['0']
['东方财富信息股份有限公司'],['2021-09-09 17:04'],['363'],['0']
['前锦网络信息技术（上海）有限公司西安分公司'],['2021-09-09 17:00'],['591'],['0']
['北京晨晶电子有限公司'],['2021-09-09 16:56'],['402'],['0']
['新疆金风科技股份有限公司'],['2021-09-09 16:55'],['428'],['0']
['华瑞指数云（河南）科技有限公司'],['2021-09-09 16:53'],['459'],['0']
['西安华线石油科技有限公司'],['2021-09-09 16:43'],['457'],['0']
['晶晨半导体（西安）有限公司'],['2021-09-09 16:23'],['479'],['0']
['北京优炫软件股份有限公司'],['2021-09-09 16:16'],['370'],['0']
['中铁二院工程集团有限责任公司'],['2021-09-09 16:08'],['466'],['0']
['明峰医疗系统股份有限公司'],['2021-09-09 15:55'],['378'],['0']
['洛阳双瑞风电叶片有限公司'],['2021-09-09 15:49'],['489'],['0']
['江苏省通信服务有限公司'],['2021-09-09 15:13'],['393'],['0']
['中建二局第二建筑工程有限公司'],['2021-09-09 15:07'],['465'],['0']
['深圳市重投天科半导体有限公司'],['2021-09-09 14:42'],['416'],['0']
['浙江爱旭太阳能科技有限公司'],['2021-09-09 14:29'],['416'],['0']
['芜湖伯特利汽车安全系统股份有限公司'],['2021-09-09 14:29'],['433'],['0']
['深圳计算科学研究院'],['2021-09-09 14:27'],['569'],['0']
['北京旷视科技有限公司'],['2021-09-09 14:18'],['511'],['0']
['无锡锡商银行股份有限公司'],['2021-09-09 13:52'],['408'],['0']
['浙江驰拓科技有限公司'],['2021-09-09 13:48'],['423'],['0']
['北京北方华创微电子装备有限公司'],['2021-09-09 13:37'],['513'],['0']
['苏州日月新半导体有限公司'],['2021-09-09 13:31'],['412'],['0']
['特变电工股份有限公司'],['2021-09-09 13:16'],['468'],['0']
['蓝月亮（中国）有限公司'],['2021-09-09 13:14'],['403'],['0']
['天津七一二通信广播股份有限公司'],['2021-09-09 13:08'],['587'],['0']
['智者四海（北京）技术有限公司'],['2021-09-09 12:31'],['444'],['0']
['中国电信股份有限公司浙江分公司'],['2021-09-09 12:04'],['388'],['0']
['广东伊之密精密机械股份有限公司'],['2021-09-09 11:45'],['383'],['0']
['浙江浙大西投脑机智能科技有限公司'],['2021-09-09 11:41'],['437'],['0']
['宝宝巴士股份有限公司'],['2021-09-09 11:35'],['466'],['0']
['内蒙古伊利实业集团股份有限公司郑州第一分公司'],['2021-09-09 11:22'],['397'],['0']
['广州三环专利商标代理有限公司'],['2021-09-09 11:22'],['397'],['0']
['富士通（西安）系统工程有限公司'],['2021-09-09 11:05'],['531'],['0']
['上海海隆软件有限公司'],['2021-09-09 10:56'],['402'],['0']
['成都鼎桥通信技术有限公司'],['2021-09-09 10:54'],['429'],['0']
['天地信息网络研究院（安徽）有限公司'],['2021-09-09 10:54'],['498'],['0']
['TCL实业控股（广东）股份有限公司'],['2021-09-09 10:49'],['416'],['0']
['浙江嘉兴数字城市实验室有限公司'],['2021-09-09 10:49'],['464'],['0']
['国睿科技股份有限公司'],['2021-09-09 10:45'],['453'],['0']
['深圳市普渡科技有限公司'],['2021-09-09 10:27'],['441'],['0']
['芯原微电子（成都）有限公司'],['2021-09-09 10:23'],['592'],['0']
['中国建筑土木建设有限公司'],['2021-09-09 10:07'],['449'],['0']
['成都众志天成科技有限公司'],['2021-09-09 10:06'],['429'],['0']
['南京恒电电子有限公司'],['2021-09-09 10:00'],['397'],['0']
['成都迈斯派尔半导体有限公司'],['2021-09-09 09:59'],['427'],['0']
['上海无线电设备研究所'],['2021-09-09 09:56'],['565'],['0']
['新华三技术有限公司'],['2021-09-09 09:34'],['571'],['0']
['浙江时空道宇科技有限公司上海分公司'],['2021-09-09 09:33'],['506'],['0']
['深圳市龙华区发展研究院'],['2021-09-09 09:18'],['396'],['0']
['拓维信息系统股份有限公司'],['2021-09-09 09:09'],['403'],['0']
['福耀玻璃工业集团股份有限公司'],['2021-09-09 08:13'],['630'],['0']
['天津中环半导体股份有限公司'],['2021-09-08 23:47'],['539'],['0']
['重庆小康工业集团股份有限公司'],['2021-09-08 20:59'],['440'],['0']
['湖南北云科技有限公司'],['2021-09-08 19:26'],['387'],['0']
['中建一局集团安装工程有限公司'],['2021-09-08 19:26'],['411'],['0']
['北京掌趣科技股份有限公司'],['2021-09-08 19:11'],['407'],['0']
['中国汽车工程研究院股份有限公司'],['2021-09-08 18:51'],['495'],['0']
['普源精电科技股份有限公司'],['2021-09-08 18:04'],['391'],['0']
['中石化第四建设有限公司'],['2021-09-08 18:00'],['397'],['0']
['一汽一大众汽车有限公司'],['2021-09-08 17:54'],['542'],['0']
['中国移动通信集团云南有限公司'],['2021-09-08 17:54'],['430'],['0']
['南京国兆光电科技有限公司'],['2021-09-08 17:51'],['481'],['0']
['亚马逊（中国）投资有限公司'],['2021-09-08 17:50'],['419'],['0']
['广州地铁集团有限公司'],['2021-09-08 17:47'],['386'],['0']
['迷你创想科技（深圳）有限公司'],['2021-09-08 17:43'],['365'],['0']
['南京电子工程研究所（中国电子科技集团公司第二十八研究所）'],['2021-09-08 17:40'],['543'],['0']
['中建三局智能技术有限公司'],['2021-09-08 17:40'],['432'],['0']
['北京快乐茄信息技术有限公司'],['2021-09-08 17:34'],['408'],['0']
['惠州市德赛西威汽车电子股份有限公司'],['2021-09-08 17:33'],['452'],['0']
['招商银行股份有限公司贵阳分行'],['2021-09-08 17:30'],['377'],['0']
['亚太卫星宽带通信（深圳）有限公司'],['2021-09-08 17:27'],['416'],['0']
['天翼物联科技有限公司'],['2021-09-08 17:23'],['409'],['0']
['电装智能科技（上海）有限公司西安分公司'],['2021-09-08 17:19'],['496'],['0']
['平安银行股份有限公司深圳分行'],['2021-09-08 17:16'],['381'],['0']
['深圳市赞达贸易有限公司'],['2021-09-08 17:13'],['406'],['0']
['中建三局集团有限公司上海分公司'],['2021-09-08 17:07'],['396'],['0']
['航天长征火箭技术有限公司'],['2021-09-08 17:07'],['1175'],['0']
['安徽省水利水电勘测设计研究总院有限公司'],['2021-09-08 17:06'],['399'],['0']
['北京翼鸥教育科技有限公司'],['2021-09-08 17:05'],['402'],['0']
['中国建筑第五工程局有限公司河南分公司'],['2021-09-08 17:03'],['410'],['0']
['超参数科技（深圳）有限公司'],['2021-09-08 17:01'],['436'],['0']
['联泓新材料科技股份有限公司'],['2021-09-08 16:59'],['353'],['0']
['哲库科技（上海）有限公司'],['2021-09-08 16:54'],['455'],['0']
['联合微电子中心有限责任公司'],['2021-09-08 16:48'],['521'],['0']
['浙江巨磁智能技术有限公司'],['2021-09-08 16:44'],['402'],['0']
['合肥杰发科技有限公司'],['2021-09-08 16:35'],['372'],['0']
['深圳市江波龙电子股份有限公司'],['2021-09-08 16:35'],['380'],['0']
['中交第四航务工程局有限公司'],['2021-09-08 16:27'],['352'],['0']
['北京微电子技术研究所'],['2021-09-08 16:27'],['492'],['0']
['西安中科立德红外科技有限公司'],['2021-09-08 16:21'],['431'],['0']
['北京金山云网络技术有限公司'],['2021-09-08 16:13'],['397'],['0']
['合肥沛睿微电子股份有限公司'],['2021-09-08 16:11'],['357'],['0']
['贵州振华华联电子有限公司'],['2021-09-08 16:03'],['397'],['0']
['中国飞行试验研究院'],['2021-09-08 15:47'],['497'],['0']
['青岛海尔生物医疗股份有限公司'],['2021-09-08 15:43'],['382'],['0']
['武汉博畅通信设备有限责任公司'],['2021-09-08 15:37'],['400'],['0']
['深圳市旺龙智能科技有限公司'],['2021-09-08 15:34'],['354'],['0']
['深圳吉阳智能科技有限公司'],['2021-09-08 15:32'],['370'],['0']
['深圳吉阳智能科技有限公司'],['2021-09-08 15:32'],['405'],['0']
['国营川西机器厂'],['2021-09-08 15:20'],['612'],['0']
['成都启英泰伦科技有限公司'],['2021-09-08 15:17'],['396'],['0']
['中信百信银行股份有限公司'],['2021-09-08 15:16'],['433'],['0']
['济南博观智能科技有限公司'],['2021-09-08 15:03'],['397'],['0']
['陕西源杰半导体技术有限公司'],['2021-09-08 15:01'],['430'],['0']
['特变电工西安电气科技有限公司'],['2021-09-08 14:43'],['421'],['0']
['中建四局土木工程有限公司'],['2021-09-08 14:32'],['375'],['0']
['无锡华润微电子有限公司'],['2021-09-08 14:27'],['406'],['0']
['华硕科技（苏州）有限公司'],['2021-09-08 14:22'],['381'],['0']
['卡莱特云科技股份有限公司'],['2021-09-08 14:13'],['382'],['0']
['福建星网锐捷通讯股份有限公司'],['2021-09-08 14:04'],['397'],['0']
['北京智源人工智能研究院'],['2021-09-08 14:04'],['379'],['0']
['北京智源人工智能研究院'],['2021-09-08 14:04'],['347'],['0']
['上海爱数信息技术股份有限公司'],['2021-09-08 13:44'],['382'],['0']
['苏州世纪福智能装备股份有限公司'],['2021-09-08 13:09'],['352'],['0']
['广州中望龙腾软件股份有限公司'],['2021-09-08 12:07'],['361'],['0']
['西安简矽技术有限公司'],['2021-09-08 11:59'],['497'],['0']
['中国农业发展银行'],['2021-09-08 11:59'],['389'],['0']
['长安福特汽车有限公司'],['2021-09-08 11:57'],['423'],['0']
['源海项目管理咨询有限公司'],['2021-09-08 11:55'],['363'],['0']
['深圳市宏电技术股份有限公司'],['2021-09-08 11:38'],['543'],['0']
['牛津（海南）区块链研究院有限公司'],['2021-09-08 11:33'],['358'],['0']
['易方达基金管理有限公司'],['2021-09-08 11:27'],['381'],['0']
['深圳基本半导体有限公司'],['2021-09-08 11:13'],['389'],['0']
['泛林半导体设备技术（上海）有限公司'],['2021-09-08 11:10'],['373'],['0']
['苏州华太电子技术有限公司'],['2021-09-08 11:10'],['385'],['0']
['江苏希西维轴承有限公司'],['2021-09-08 10:56'],['347'],['0']
['中信证券（山东）有限责任公司济南会展西路证券营业部'],['2021-09-08 10:50'],['350'],['0']
['航天新气象科技有限公司北京分公司'],['2021-09-08 10:41'],['375'],['0']
['成都药明康德新药开发有限公司'],['2021-09-08 10:38'],['367'],['0']
['深圳市中基自动化有限公司'],['2021-09-08 10:29'],['407'],['0']
['多益网络有限公司'],['2021-09-08 10:26'],['381'],['0']
['烟台杰瑞石油服务集团股份有限公司'],['2021-09-08 10:23'],['413'],['0']
['奇瑞汽车股份有限公司'],['2021-09-08 10:20'],['468'],['0']
['深圳市信维通信股份有限公司'],['2021-09-08 10:20'],['464'],['0']
['大唐联诚信息系统技术有限公司'],['2021-09-08 10:15'],['486'],['0']
['北京趣加科技有限公司'],['2021-09-08 09:58'],['415'],['0']
['中建六局土木工程有限公司'],['2021-09-08 09:56'],['359'],['0']
['中国移动通信集团山东有限公司'],['2021-09-08 09:54'],['399'],['0']
['中建三局第三建设工程有限责任公司'],['2021-09-08 08:58'],['512'],['0']
['浙江司太立制药股份有限公司'],['2021-09-08 08:29'],['417'],['0']
['南京银行股份有限公司'],['2021-09-07 23:42'],['670'],['0']
['北京陌陌信息技术有限公司'],['2021-09-07 23:33'],['423'],['0']
['中国农业银行股份有限公司深圳市分行'],['2021-09-07 23:15'],['485'],['0']
['深圳市豪鹏科技有限公司'],['2021-09-07 23:00'],['422'],['0']
['上海蔚来汽车有限公司'],['2021-09-07 22:47'],['582'],['0']
['中国人民保险集团股份有限公司'],['2021-09-07 22:17'],['400'],['0']
['黑芝麻智能科技有限公司'],['2021-09-07 21:34'],['521'],['0']
['交通银行股份有限公司河南省分行'],['2021-09-07 21:29'],['382'],['0']
['中国工商银行股份有限公司广州分行'],['2021-09-07 21:25'],['412'],['0']
['中国工商银行股份有限公司甘肃省分行'],['2021-09-07 21:16'],['355'],['0']
['科沃斯机器人股份有限公司'],['2021-09-07 20:39'],['374'],['0']
['黑龙江飞鹤乳业有限公司'],['2021-09-07 20:37'],['357'],['0']
['南瑞集团有限公司'],['2021-09-07 20:31'],['406'],['0']
['亚信科技（中国）有限公司'],['2021-09-07 20:23'],['409'],['0']
['福特汽车（中国）有限公司'],['2021-09-07 20:20'],['373'],['0']
['招商银行股份有限公司北京分行'],['2021-09-07 20:17'],['352'],['0']
['浙商银行股份有限公司杭州分行'],['2021-09-07 20:11'],['347'],['0']
['南方海洋科学与工程广东省实验室（湛江）'],['2021-09-07 20:04'],['366'],['0']
['广东博智林机器人有限公司'],['2021-09-07 19:35'],['374'],['0']
['成都新易盛通信技术股份有限公司'],['2021-09-07 19:35'],['386'],['0']
['中国移动通信集团设计院有限公司'],['2021-09-07 19:30'],['437'],['0']
['亿嘉和科技股份有限公司'],['2021-09-07 19:21'],['376'],['0']
['南京天朗防务科技有限公司'],['2021-09-07 19:19'],['374'],['0']
['南方电网数字电网研究院有限公司'],['2021-09-07 19:12'],['438'],['0']
['广东芯粤能半导体有限公司'],['2021-09-07 19:03'],['518'],['0']
['郑州捷安高科股份有限公司'],['2021-09-07 18:35'],['349'],['0']
['昆仑万维科技股份有限公司'],['2021-09-07 18:35'],['367'],['0']
['台积电（南京）有限公司'],['2021-09-07 18:33'],['406'],['0']
['西安爱科赛博电气股份有限公司'],['2021-09-07 18:29'],['408'],['0']
['中国电子科技集团公司第十四研究所'],['2021-09-07 18:26'],['666'],['0']
['兴业银行股份有限公司'],['2021-09-07 18:23'],['372'],['0']
['中移动信息技术有限公司'],['2021-09-07 18:22'],['360'],['0']
['广州慧智微电子有限公司'],['2021-09-07 18:20'],['429'],['0']
['牧原食品股份有限公司'],['2021-09-07 18:18'],['393'],['0']
['中国银行股份有限公司软件中心'],['2021-09-07 18:12'],['398'],['0']
['中建交通建设集团有限公司'],['2021-09-07 18:09'],['351'],['0']
['无锡中微腾芯电子有限公司'],['2021-09-07 17:53'],['415'],['0']
['武汉锐科光纤激光技术股份有限公司'],['2021-09-07 17:53'],['378'],['0']
['深圳市移卡科技有限公司'],['2021-09-07 17:50'],['363'],['0']
['黑芝麻智能科技（成都）有限公司'],['2021-09-07 17:45'],['355'],['0']
['中芯国际集成电路制造（上海）有限公司'],['2021-09-07 17:38'],['429'],['0']
['北京搜狐新媒体信息技术有限公司'],['2021-09-07 17:33'],['360'],['0']
['协鑫集团有限公司'],['2021-09-07 17:31'],['354'],['0']
['北京易动纷享科技有限责任公司'],['2021-09-07 17:26'],['358'],['0']
['中电科芜湖钻石飞机制造有限公司'],['2021-09-07 17:21'],['429'],['0']
['成都爱瑞无线科技有限公司'],['2021-09-07 17:17'],['407'],['0']
['招联消费金融有限公司'],['2021-09-07 17:17'],['385'],['0']
['成都新易盛通信技术股份有限公司'],['2021-09-07 17:06'],['412'],['0']
['深圳市芯璨科技有限公司'],['2021-09-07 17:02'],['424'],['0']
['北京掌上先机网络科技有限公司'],['2021-09-07 17:02'],['342'],['0']
['基恩士（中国）有限公司'],['2021-09-07 16:59'],['351'],['0']
['中国石油天然气股份有限公司广西石化分公司'],['2021-09-07 16:55'],['339'],['0']
['中国核工业集团有限公司'],['2021-09-07 16:54'],['371'],['0']
['中建四局第六建设有限公司'],['2021-09-07 16:53'],['345'],['0']
['中国航天科工运载技术研究院北京分院'],['2021-09-07 16:50'],['468'],['0']
['内蒙古蒙牛乳业（集团）股份有限公司'],['2021-09-07 16:48'],['348'],['0']
['宁波力勤资源科技开发有限公司'],['2021-09-07 16:40'],['336'],['0']
['深圳市科曼医疗设备有限公司'],['2021-09-07 16:37'],['352'],['0']
['青岛高测科技股份有限公司'],['2021-09-07 16:15'],['345'],['0']
['中国石油天然气股份有限公司兰州石化分公司'],['2021-09-07 16:12'],['347'],['0']
['北京华宇信息技术有限公司'],['2021-09-07 16:09'],['381'],['0']
['中国科学院长春光学精密机械与物理研究所'],['2021-09-07 15:31'],['430'],['0']
['北京亚控科技发展有限公司'],['2021-09-07 15:25'],['427'],['0']
['酒泉钢铁（集团）有限责任公司'],['2021-09-07 15:11'],['383'],['0']
['成都飞机工业（集团）有限责任公司'],['2021-09-07 15:10'],['616'],['0']
['中国石油化工股份有限公司齐鲁分公司'],['2021-09-07 14:56'],['355'],['0']
['湖南北云科技有限公司'],['2021-09-07 14:54'],['388'],['0']
['北京数码视讯科技股份有限公司'],['2021-09-07 14:54'],['398'],['0']
['欣旺达电子股份有限公司'],['2021-09-07 14:52'],['417'],['0']
['中电太极（集团）有限公司西安研发中心'],['2021-09-07 14:48'],['743'],['0']
['广东芯聚能半导体有限公司'],['2021-09-07 14:39'],['388'],['0']
['南京芯视界微电子科技有限公司'],['2021-09-07 14:38'],['409'],['0']
['丹江口水利枢纽小水电有限公司'],['2021-09-07 14:28'],['391'],['0']
['成都索贝数码科技股份有限公司'],['2021-09-07 14:24'],['367'],['0']
['三星（中国）半导体有限公司'],['2021-09-07 14:07'],['448'],['0']
['浙江天正电气股份有限公司'],['2021-09-07 13:56'],['360'],['0']
['北京数字绿土科技有限公司'],['2021-09-07 13:54'],['350'],['0']
['上海南芯半导体科技有限公司'],['2021-09-07 13:50'],['393'],['0']
['山东国瓷功能材料股份有限公司'],['2021-09-07 13:44'],['337'],['0']
['西安中科聚能激光科技有限公司'],['2021-09-07 13:36'],['409'],['0']
['广州中望龙腾软件股份有限公司'],['2021-09-07 12:33'],['348'],['0']
['特变电工西安电气科技有限公司'],['2021-09-07 12:09'],['753'],['0']
['苏州迅镭激光科技有限公司'],['2021-09-07 12:01'],['382'],['0']
['西安交大捷普网络科技有限公司'],['2021-09-07 11:58'],['485'],['0']
['吉林华微电子股份有限公司'],['2021-09-07 11:56'],['386'],['0']
['上海敬在信息技术有限公司'],['2021-09-07 11:36'],['376'],['0']
['中国建筑第六工程局有限公司西北分公司'],['2021-09-07 11:36'],['351'],['0']
['厦门松霖科技股份有限公司'],['2021-09-07 11:28'],['356'],['0']
['招商银行股份有限公司海口分行'],['2021-09-07 11:25'],['371'],['0']
['网易有道信息技术（江苏）有限公司西安分公司'],['2021-09-07 11:09'],['425'],['0']
